"geneName","teName","pvalue","coef","padj","pair","kznf_age","te_age","count","repFamily"
"ZNF786","L1PA17",0.00373141252654556,-0.579834883691949,0.0524300572395032,"ZNF786-L1PA17","old","old","old-old","L1"
"ZNF786","LTR10D",0.00625762373044695,-0.552515309806997,0.0698675515628028,"ZNF786-LTR10D","old","young","old-young","ERV1"
"ZNF786","MER30B",0.0177007753303808,-0.489700149262318,0.123286070355886,"ZNF786-MER30B","old","young","old-young","hAT-Charlie"
"ZNF786","MER61C",0.00310257086798004,-0.589049763566584,0.0474136288094824,"ZNF786-MER61C","old","young","old-young","ERV1"
"ZNF786","MLT1I-int",0.0237320251067608,-0.469712173391331,0.14492404716194,"ZNF786-MLT1I-int","old","old","old-old","ERVL-MaLR"
"ZNF517","L1MB1",0.00563912994484152,-0.55820206498999,0.0660364611438244,"ZNF517-L1MB1","young","old","young-old","L1"
"ZNF517","L1MCc",0.0197274579435844,-0.482441643706893,0.130825389361634,"ZNF517-L1MCc","young","old","young-old","L1"
"ZNF517","X8_LINE",0.0376314802913075,-0.435830635160071,0.186964196837284,"ZNF517-X8_LINE","young","old","young-old","CR1"
"ZNF675","AluYg6",0.000139985692154688,-0.711682043929468,0.0087489612025232,"ZNF675-AluYg6","young","young","young-young","Alu"
"ZNF675","AluYk12",0.00422005011685557,-0.573538609087923,0.056166484732461,"ZNF675-AluYk12","young","young","young-young","Alu"
"ZNF675","AluYk4",0.00110602797481631,-0.636015230844376,0.0268572600533929,"ZNF675-AluYk4","young","young","young-young","Alu"
"ZNF675","L1HS",0.031719592468473,-0.448765997761022,0.169957462126692,"ZNF675-L1HS","young","old","young-old","L1"
"ZNF675","L1M3",0.0459155938398822,-0.420167122541416,0.208279652333847,"ZNF675-L1M3","young","old","young-old","L1"
"ZNF675","L1M3c",0.00594007450421255,-0.555373362490812,0.0679036745782912,"ZNF675-L1M3c","young","old","young-old","L1"
"ZNF675","L1M4b",0.00487509932099911,-0.565995253495953,0.060914963117795,"ZNF675-L1M4b","young","old","young-old","L1"
"ZNF675","L1M7",0.000335936805898237,-0.682215064770526,0.0139428415597179,"ZNF675-L1M7","young","old","young-old","L1"
"ZNF675","L1PA17",0.0127043033781645,-0.511015703707258,0.102869431301173,"ZNF675-L1PA17","young","old","young-old","L1"
"ZNF675","L1PA8A",0.0231230229018484,-0.471530587052668,0.142794784872359,"ZNF675-L1PA8A","young","old","young-old","L1"
"ZNF675","MER30B",0.00698627190833969,-0.546387803770383,0.0742812095070266,"ZNF675-MER30B","young","young","young-young","hAT-Charlie"
"ZNF675","MER61B",0.00488514077435749,-0.565886402015844,0.06099105882284,"ZNF675-MER61B","young","young","young-young","ERV1"
"ZNF675","MLT1I-int",0.000508553869661664,-0.667001210831878,0.0175155924640383,"ZNF675-MLT1I-int","young","old","young-old","ERVL-MaLR"
"ZNF665","Charlie13a",0.0277389702578101,-0.458600228300231,0.157913505744215,"ZNF665-Charlie13a","young","old","young-old","hAT-Charlie"
"ZNF665","Cheshire",0.0460644619502838,-0.419906645098064,0.208588699691536,"ZNF665-Cheshire","young","old","young-old","hAT-Charlie"
"ZNF665","HERVL-int",0.0375654745927606,-0.435965882704014,0.186767289033118,"ZNF665-HERVL-int","young","old","young-old","ERVL"
"ZNF665","HERVP71A-int",0.0365040982953292,-0.438166823816927,0.183777237855108,"ZNF665-HERVP71A-int","young","old","young-old","ERV1"
"ZNF665","HSMAR2",0.000229288626082998,-0.695493132258859,0.0113949099647283,"ZNF665-HSMAR2","young","old","young-old","TcMar-Mariner"
"ZNF665","Kanga1",0.0183450130627114,-0.487322941065923,0.125815601445604,"ZNF665-Kanga1","young","old","young-old","TcMar-Tc2"
"ZNF665","Kanga1a",0.000495917884309939,-0.667949254553337,0.0172664467022901,"ZNF665-Kanga1a","young","old","young-old","TcMar-Tc2"
"ZNF665","Kanga1c",0.0359793565060539,-0.439273659367015,0.182315234342829,"ZNF665-Kanga1c","young","old","young-old","TcMar-Tc2"
"ZNF665","LTR12",0.0469645324322802,-0.418345600239786,0.210860535519498,"ZNF665-LTR12","young","young","young-young","ERV1"
"ZNF665","LTR19-int",0.0170412874921374,-0.492207468649579,0.120672940029144,"ZNF665-LTR19-int","young","young","young-young","ERV1"
"ZNF665","LTR68",0.00229463230720489,-0.603551360584275,0.0401910905016197,"ZNF665-LTR68","young","old","young-old","ERV1"
"ZNF665","LTR82A",0.0406707035705656,-0.42979618048417,0.194944958797405,"ZNF665-LTR82A","young","old","young-old","ERVL"
"ZNF665","LTR86B1",0.0280872482037372,-0.457696447465442,0.159003681700749,"ZNF665-LTR86B1","young","old","young-old","ERVL"
"ZNF665","MER103C",0.033730058949159,-0.444167764391883,0.175873182320112,"ZNF665-MER103C","young","old","young-old","hAT-Charlie"
"ZNF665","MER34A1",0.0279261911250317,-0.458113272159707,0.158512267371547,"ZNF665-MER34A1","young","old","young-old","ERV1"
"ZNF665","MER44C",0.0147413632505341,-0.501619261754774,0.111603359527259,"ZNF665-MER44C","young","old","young-old","TcMar-Tigger"
"ZNF665","MER4E",0.0393244610968576,-0.432423851370566,0.191571541722195,"ZNF665-MER4E","young","old","young-old","ERV1"
"ZNF665","MER66B",0.0169993227176827,-0.492369664852022,0.120530922374966,"ZNF665-MER66B","young","young","young-young","ERV1"
"ZNF665","MER72",0.0327071398585219,-0.446479332991647,0.172920739423842,"ZNF665-MER72","young","young","young-young","ERV1"
"ZNF665","MER94B",0.0460436463387326,-0.419943027069779,0.208551413806576,"ZNF665-MER94B","young","old","young-old","hAT-Blackjack"
"ZNF665","MLT1E1",0.014313489697554,-0.503500687476303,0.109803612904829,"ZNF665-MLT1E1","young","old","young-old","ERVL-MaLR"
"ZNF665","MLT1J1",0.0311220502775006,-0.450177184709323,0.168191547144589,"ZNF665-MLT1J1","young","old","young-old","ERVL-MaLR"
"ZNF665","MLT2A1",0.0282876080221351,-0.457180558486106,0.159673301812339,"ZNF665-MLT2A1","young","old","young-old","ERVL"
"ZNF665","MLT2C2",0.0217026532991616,-0.475926269219913,0.137881529503631,"ZNF665-MLT2C2","young","old","young-old","ERVL"
"ZNF665","PRIMA4-int",0.0317396537814073,-0.448718987402105,0.170017531151928,"ZNF665-PRIMA4-int","young","old","young-old","ERV1"
"ZNF665","Tigger2",0.00780622727640556,-0.540097758266474,0.0788810998180307,"ZNF665-Tigger2","young","old","young-old","TcMar-Tigger"
"ZNF665","Tigger2a",0.00424121326522723,-0.573280029485386,0.0563301661218243,"ZNF665-Tigger2a","young","old","young-old","TcMar-Tigger"
"ZNF665","Tigger4",0.00102773468198521,-0.639092120299077,0.0258070060399681,"ZNF665-Tigger4","young","old","young-old","TcMar-Tigger"
"ZNF624","L1MC2",0.00147671169362928,-0.623576701625966,0.0315386878357778,"ZNF624-L1MC2","old","old","old-old","L1"
"ZNF624","L1PA3",0.0268120700753708,-0.461050468777096,0.154947635767433,"ZNF624-L1PA3","old","old","old-old","L1"
"ZNF615","HAL1b",0.00817103087378571,-0.537474198787601,0.0809101906141571,"ZNF615-HAL1b","old","old","old-old","L1"
"ZNF615","L1M3c",0.00734242182630852,-0.543584247111655,0.0763145638170412,"ZNF615-L1M3c","old","old","old-old","L1"
"ZNF615","L1MA10",0.00766432960045887,-0.541145753509507,0.0780768726331467,"ZNF615-L1MA10","old","old","old-old","L1"
"ZNF615","L1MA2",0.00781207074232604,-0.540054940591739,0.0789207840245562,"ZNF615-L1MA2","old","old","old-old","L1"
"ZNF615","L1MA3",0.0231569881046787,-0.471428163560383,0.142939195461937,"ZNF615-L1MA3","old","old","old-old","L1"
"ZNF615","L1MC2",0.00699341691949047,-0.546330404398128,0.0743101479391829,"ZNF615-L1MC2","old","old","old-old","L1"
"ZNF615","L1P4d",0.0287676983952883,-0.455956169989915,0.161102707088033,"ZNF615-L1P4d","old","old","old-old","L1"
"ZNF615","L1PA3",0.0475670635022915,-0.417313570442608,0.212350659510675,"ZNF615-L1PA3","old","old","old-old","L1"
"ZNF615","L1PA6",0.03478338225254,-0.441844776465778,0.178847441842182,"ZNF615-L1PA6","old","old","old-old","L1"
"ZNF615","L1PA7",0.0414296956831984,-0.428344705011539,0.196963569148973,"ZNF615-L1PA7","old","old","old-old","L1"
"ZNF615","L1PA8",0.0361339692154358,-0.438946218972012,0.182690407050368,"ZNF615-L1PA8","old","old","old-old","L1"
"ZNF615","L1PB3",0.0493944110533534,-0.414244618538274,0.21691565095504,"ZNF615-L1PB3","old","old","old-old","L1"
"ZNF433","L1MCc",0.0447052857657887,-0.42230964889179,0.205254853273862,"ZNF433-L1MCc","young","old","young-old","L1"
"ZNF433","MER30",0.0398716365722112,-0.431347448597972,0.193004189370215,"ZNF433-MER30","young","young","young-young","hAT-Charlie"
"ZNF460","AluSc5",0.0394044047039314,-0.432265855188301,0.19174117657556,"ZNF460-AluSc5","old","old","old-old","Alu"
"ZNF460","AluSc8",0.0124962691395344,-0.512043314639642,0.101982302798772,"ZNF460-AluSc8","old","old","old-old","Alu"
"ZNF460","AluSc",0.0291856719130974,-0.45490339211248,0.162333411110692,"ZNF460-AluSc","old","old","old-old","Alu"
"ZNF460","AluSg4",0.0306880848572419,-0.451215613662132,0.16689994129625,"ZNF460-AluSg4","old","old","old-old","Alu"
"ZNF460","AluSg7",0.0191788488416889,-0.484344554282457,0.128931029871042,"ZNF460-AluSg7","old","old","old-old","Alu"
"ZNF460","AluSg",0.0249747894548407,-0.466114681726168,0.148957164526379,"ZNF460-AluSg","old","old","old-old","Alu"
"ZNF460","AluSp",0.0330174154571583,-0.44577219887223,0.173803908152386,"ZNF460-AluSp","old","old","old-old","Alu"
"ZNF460","AluSq2",0.0405725658660291,-0.429985404206661,0.194713212339531,"ZNF460-AluSq2","old","old","old-old","Alu"
"ZNF460","AluSq",0.0393832737708507,-0.432307592697509,0.191692277608419,"ZNF460-AluSq","old","old","old-old","Alu"
"ZNF460","AluSx3",0.0444785283630021,-0.422716086519685,0.204668222265902,"ZNF460-AluSx3","old","old","old-old","Alu"
"ZNF460","AluSx4",0.0470692655061387,-0.41816547347843,0.211161431867207,"ZNF460-AluSx4","old","old","old-old","Alu"
"ZNF460","AluSx",0.0438219175259589,-0.423902191273026,0.203005133335833,"ZNF460-AluSx","old","old","old-old","Alu"
"ZNF460","AluY",0.0191544733529116,-0.484430119860154,0.128874950508301,"ZNF460-AluY","old","old","old-old","Alu"
"ZNF460","AluYa5",0.0154599211424859,-0.498557547888241,0.114393956394389,"ZNF460-AluYa5","old","young","old-young","Alu"
"ZNF460","AluYb8",0.0354071734255245,-0.440495181547261,0.180661210644488,"ZNF460-AluYb8","old","young","old-young","Alu"
"ZNF460","AluYc3",0.019613354337475,-0.482833868118583,0.130443893539853,"ZNF460-AluYc3","old","old","old-old","Alu"
"ZNF460","AluYc",0.0397644742515687,-0.431557340170336,0.192694326923462,"ZNF460-AluYc","old","old","old-old","Alu"
"ZNF460","AluYg6",0.0220815775039995,-0.474731466354321,0.139185095888377,"ZNF460-AluYg6","old","young","old-young","Alu"
"ZNF460","AluYk11",0.0253893082469596,-0.464946682840222,0.150368845500026,"ZNF460-AluYk11","old","young","old-young","Alu"
"ZNF460","AluYk12",0.0198185264177375,-0.482129914821563,0.131177783278666,"ZNF460-AluYk12","old","young","old-young","Alu"
"ZNF460","AluYk4",0.0269998498786618,-0.460548670912279,0.155549442147201,"ZNF460-AluYk4","old","young","old-young","Alu"
"ZNF460","L1M3",0.0437585074331764,-0.424017469440745,0.202823092324359,"ZNF460-L1M3","old","old","old-old","L1"
"ZNF460","L1MA5",0.0349738625872718,-0.441430650541955,0.179437131369153,"ZNF460-L1MA5","old","old","old-old","L1"
"ZNF81","AluYd8",0.0323832483045611,-0.447223194607593,0.171991897591957,"ZNF81-AluYd8","old","young","old-young","Alu"
"ZNF81","HAL1b",0.00627055561943356,-0.55240150166,0.0699483583983777,"ZNF81-HAL1b","old","old","old-old","L1"
"ZNF81","L1M3",0.0132011529197439,-0.508616099673314,0.10504064802513,"ZNF81-L1M3","old","old","old-old","L1"
"ZNF81","L1M3c",0.0488361509245786,-0.415172692641912,0.21560047532783,"ZNF81-L1M3c","old","old","old-old","L1"
"ZNF81","L1MA1",0.0130110174598528,-0.509525508570662,0.104208505962997,"ZNF81-L1MA1","old","old","old-old","L1"
"ZNF81","L1MA2",0.0445359870738086,-0.422612945302483,0.204826333093155,"ZNF81-L1MA2","old","old","old-old","L1"
"ZNF81","L1MA4",0.000388931488763704,-0.676938712079473,0.0150312095202028,"ZNF81-L1MA4","old","old","old-old","L1"
"ZNF81","L1MD",0.000760154258780195,-0.651396628593483,0.0219094715273392,"ZNF81-L1MD","old","old","old-old","L1"
"ZNF81","L1MEc",0.00479329480047347,-0.56688909331212,0.0603375217949969,"ZNF81-L1MEc","old","old","old-old","L1"
"ZNF461","AluSc5",0.0183702315816761,-0.487231270618756,0.125911801139824,"ZNF461-AluSc5","old","old","old-old","Alu"
"ZNF461","AluSc8",0.0164617781215605,-0.494476622900249,0.118384649006219,"ZNF461-AluSc8","old","old","old-old","Alu"
"ZNF461","AluSg",0.0477549216860434,-0.416993884051695,0.212851352148433,"ZNF461-AluSg","old","old","old-old","Alu"
"ZNF461","AluSq2",0.0494777478635113,-0.41410677601755,0.217130259001316,"ZNF461-AluSq2","old","old","old-old","Alu"
"ZNF461","AluY",0.0289862416074507,-0.455404201489383,0.161752348487628,"ZNF461-AluY","old","old","old-old","Alu"
"ZNF461","AluYa5",0.0244725821152813,-0.467550764435252,0.147336925597715,"ZNF461-AluYa5","old","young","old-young","Alu"
"ZNF461","AluYa8",0.0475030245016117,-0.417422772965185,0.21222058801126,"ZNF461-AluYa8","old","young","old-young","Alu"
"ZNF461","AluYb8",0.0184718029128442,-0.486863083346541,0.126335517201353,"ZNF461-AluYb8","old","young","old-young","Alu"
"ZNF461","AluYb9",0.00411595660080847,-0.574826531979392,0.0553295149385316,"ZNF461-AluYb9","old","young","old-young","Alu"
"ZNF461","AluYc3",0.0365196614585956,-0.438134188695761,0.183828829325969,"ZNF461-AluYc3","old","old","old-old","Alu"
"ZNF461","AluYg6",0.00528263449762389,-0.561720802119158,0.0636362585530256,"ZNF461-AluYg6","old","young","old-young","Alu"
"ZNF461","AluYk12",0.0394167983746642,-0.432241383575495,0.191779878587722,"ZNF461-AluYk12","old","young","old-young","Alu"
"ZNF461","AluYk4",0.00171834449697073,-0.616840314368612,0.0343515764472828,"ZNF461-AluYk4","old","young","old-young","Alu"
"ZNF461","L1M4b",0.0120691563684438,-0.514197821735075,0.100134273065507,"ZNF461-L1M4b","old","old","old-old","L1"
"ZNF347","HAL1b",0.0237622445298115,-0.469622921948658,0.14502664163399,"ZNF347-HAL1b","young","old","young-old","L1"
"ZNF347","L1MA10",0.00569287432747264,-0.557687807990304,0.0663663238371421,"ZNF347-L1MA10","young","old","young-old","L1"
"ZNF347","L1MA1",0.0393125846475926,-0.432447344870604,0.191542303919689,"ZNF347-L1MA1","young","old","young-old","L1"
"ZNF347","L1MA4",0.0146743991807721,-0.501910746740392,0.111342138209744,"ZNF347-L1MA4","young","old","young-old","L1"
"ZNF347","L1MA5A",0.00151343632779071,-0.622495013463805,0.0320045475432179,"ZNF347-L1MA5A","young","old","young-old","L1"
"ZNF347","L1MA6",0.00947829795566228,-0.528805126038785,0.0877856400977369,"ZNF347-L1MA6","young","old","young-old","L1"
"ZNF347","L1MA7",0.00124393760361963,-0.631021884748219,0.0286848420492289,"ZNF347-L1MA7","young","old","young-old","L1"
"ZNF347","L1MA8",0.00866394270772911,-0.534079252950831,0.0835775277130633,"ZNF347-L1MA8","young","old","young-old","L1"
"ZNF347","L1MC1",0.00511864526418882,-0.563406479260971,0.0626030338094436,"ZNF347-L1MC1","young","old","young-old","L1"
"ZNF347","L1MD1",0.0310983686297188,-0.45023355436746,0.168141076693771,"ZNF347-L1MD1","young","old","young-old","L1"
"ZNF347","L1ME5",0.00173781096539907,-0.616333466947024,0.0345640793370632,"ZNF347-L1ME5","young","old","young-old","L1"
"ZNF71","L1MA10",0.0193197113480862,-0.483851798905623,0.129455345775658,"ZNF71-L1MA10","old","old","old-old","L1"
"ZNF71","L1MA1",0.0390290183420125,-0.433009948041741,0.19072851625584,"ZNF71-L1MA1","old","old","old-old","L1"
"ZNF71","L1MA6",0.0244456858434712,-0.467628339897786,0.147269721848415,"ZNF71-L1MA6","old","old","old-old","L1"
"ZNF71","L1MA8",0.0156017604003819,-0.497966938497752,0.114995690988429,"ZNF71-L1MA8","old","old","old-old","L1"
"ZNF71","MER92A",0.0427025603799368,-0.425956636272832,0.200033231952178,"ZNF71-MER92A","old","old","old-old","ERV1"
"ZNF560","Charlie4",0.000886697868146967,-0.645180609840157,0.023755221734214,"ZNF560-Charlie4","old","old","old-old","hAT-Charlie"
"ZNF560","L1MC5",0.0160008742240207,-0.49632819641968,0.116540062678591,"ZNF560-L1MC5","old","old","old-old","L1"
"ZNF560","LTR86A1",0.0013001087178557,-0.629122837430336,0.0294144706910386,"ZNF560-LTR86A1","old","old","old-old","ERVL"
"ZNF560","MER101-int",0.0159166891176698,-0.496671064980453,0.116196876632878,"ZNF560-MER101-int","old","old","old-old","ERV1"
"ZNF560","MER135",0.00196273371593353,-0.610802244796432,0.0368719969926004,"ZNF560-MER135","old","old","old-old","DNA"
"ZNF560","MER2",0.00127231966522875,-0.630053390183281,0.0290441605955585,"ZNF560-MER2","old","old","old-old","TcMar-Tigger"
"ZNF560","MER44A",0.0422009034012179,-0.426891067703649,0.198866364131753,"ZNF560-MER44A","old","old","old-old","TcMar-Tigger"
"ZNF560","MER6B",0.0409634458762967,-0.429233851200034,0.195706444740267,"ZNF560-MER6B","old","old","old-old","TcMar-Tigger"
"ZNF560","MER94",0.013896834504032,-0.505377438577135,0.107921793835457,"ZNF560-MER94","old","old","old-old","hAT-Blackjack"
"ZNF560","Mam_R4",0.0207909418466551,-0.478871459509123,0.134640463790113,"ZNF560-Mam_R4","old","old","old-old","Dong-R4"
"ZNF560","Plat_L3",0.0148362190130779,-0.501208211165332,0.111931371852864,"ZNF560-Plat_L3","old","old","old-old","CR1"
"ZNF560","Tigger12A",0.0404212410772252,-0.430277885564356,0.19439612722629,"ZNF560-Tigger12A","old","old","old-old","TcMar-Tigger"
"ZNF560","Tigger2a",0.00454503159733538,-0.569682262172701,0.0585747616032223,"ZNF560-Tigger2a","old","old","old-old","TcMar-Tigger"
"ZNF560","Tigger3c",0.0216450123452809,-0.476109489183587,0.137704218988858,"ZNF560-Tigger3c","old","old","old-old","TcMar-Tigger"
"ZNF273","AluSc5",0.0364748365533803,-0.438228213854516,0.183720468671418,"ZNF273-AluSc5","young","old","young-old","Alu"
"ZNF273","AluSc8",0.0312050150733545,-0.449979971205318,0.168439375990973,"ZNF273-AluSc8","young","old","young-old","Alu"
"ZNF273","AluSp",0.045199590124449,-0.421429211661272,0.20651824219464,"ZNF273-AluSp","young","old","young-old","Alu"
"ZNF273","AluSq2",0.0379581894558996,-0.435163936817847,0.187867392298333,"ZNF273-AluSq2","young","old","young-old","Alu"
"ZNF273","AluSx3",0.0497067462947142,-0.413728929431569,0.217717682210646,"ZNF273-AluSx3","young","old","young-old","Alu"
"ZNF273","AluY",0.0360275369875956,-0.439171503324056,0.18240228484635,"ZNF273-AluY","young","old","young-old","Alu"
"ZNF273","AluYa8",0.0320005277072088,-0.448109809698892,0.170801225456034,"ZNF273-AluYa8","young","young","young-young","Alu"
"ZNF273","AluYb8",0.0220358278724864,-0.474874841043983,0.139003569747755,"ZNF273-AluYb8","young","young","young-young","Alu"
"ZNF273","AluYc",0.0284966222485071,-0.456645482718788,0.160279596643633,"ZNF273-AluYc","young","old","young-old","Alu"
"ZNF273","AluYg6",0.0112167872762657,-0.51869154311596,0.0962233419244135,"ZNF273-AluYg6","young","young","young-young","Alu"
"ZNF273","AluYk4",0.0214241705287371,-0.476815125478922,0.136946161756218,"ZNF273-AluYk4","young","young","young-young","Alu"
"ZNF273","FLAM_A",0.0253523808419702,-0.465050111542745,0.150256653750494,"ZNF273-FLAM_A","young","old","young-old","Alu"
"ZNF273","L1M4b",0.00267182324448021,-0.596319810590028,0.04374305436777,"ZNF273-L1M4b","young","old","young-old","L1"
"ZNF84","L1M1",0.015110931282483,-0.500029736869516,0.11303226332684,"ZNF84-L1M1","old","old","old-old","L1"
"ZNF84","L1M2",0.0175096747651726,-0.490418786454848,0.122534333593107,"ZNF84-L1M2","old","old","old-old","L1"
"ZNF84","L1MA2",0.000959246210624671,-0.641952818034333,0.0248015632089142,"ZNF84-L1MA2","old","old","old-old","L1"
"ZNF84","L1MA4",0.0480397407867292,-0.416511056601169,0.213622516216199,"ZNF84-L1MA4","old","old","old-old","L1"
"ZNF84","L1MA4A",0.00437488895247065,-0.571671289305294,0.0573332052833899,"ZNF84-L1MA4A","old","old","old-old","L1"
"ZNF84","L1MA6",0.0425933427275266,-0.426159340073096,0.199776629411812,"ZNF84-L1MA6","old","old","old-old","L1"
"ZNF84","L1MC2",0.000213563368975425,-0.697889341509254,0.0109573427295869,"ZNF84-L1MC2","old","old","old-old","L1"
"ZNF84","L1P1",0.00491851055460062,-0.565526006503863,0.0612361469581352,"ZNF84-L1P1","old","old","old-old","L1"
"ZNF84","L1P4",0.0235558739258421,-0.470234250717934,0.144340245189816,"ZNF84-L1P4","old","old","old-old","L1"
"ZNF84","L1PA2",0.0272337864773735,-0.459927416125591,0.156311964720532,"ZNF84-L1PA2","old","old","old-old","L1"
"ZNF84","L1PA3",0.000358543685096134,-0.679882060824843,0.0143950253138666,"ZNF84-L1PA3","old","old","old-old","L1"
"ZNF84","L1PA5",0.00302890602054984,-0.590229991375935,0.0468436122952757,"ZNF84-L1PA5","old","old","old-old","L1"
"ZNF84","L1PA6",0.0180992428792596,-0.488221715610958,0.124929206437365,"ZNF84-L1PA6","old","old","old-old","L1"
"ZNF84","L1PA7",0.0188998109805828,-0.485329374367692,0.127944694922872,"ZNF84-L1PA7","old","old","old-old","L1"
"ZNF84","L1PB4",0.0182909306539284,-0.4875198778325,0.125610314879956,"ZNF84-L1PB4","old","old","old-old","L1"
"ZNF667","AluYg6",0.0383394724047592,-0.434391561724973,0.188854088087535,"ZNF667-AluYg6","old","young","old-young","Alu"
"ZNF667","HERV15-int",0.0146668402238963,-0.501943717908598,0.111321848415062,"ZNF667-HERV15-int","old","old","old-old","ERV1"
"ZNF667","L1PB4",0.00751589897585382,-0.542259360936811,0.0772267663500293,"ZNF667-L1PB4","old","old","old-old","L1"
"ZNF667","LTR10D",0.00685231733372043,-0.547473063136539,0.0734663926184665,"ZNF667-LTR10D","old","young","old-young","ERV1"
"ZNF667","MER4B-int",0.00264623926619431,-0.59678203873358,0.0435048546287725,"ZNF667-MER4B-int","old","old","old-old","ERV1"
"ZNF667","Tigger1a_Mars",0.0108798471466875,-0.520545565507981,0.0947110497497346,"ZNF667-Tigger1a_Mars","old","old","old-old","TcMar-Tigger"
"ZNF649","HAL1b",0.00191828728751876,-0.611850941846569,0.0364576839872224,"ZNF649-HAL1b","young","old","young-old","L1"
"ZNF649","L1M3c",0.036148738952976,-0.438914997366927,0.182738366677345,"ZNF649-L1M3c","young","old","young-old","L1"
"ZNF649","MLT1-int",0.0387356109287795,-0.433595469908127,0.189940644041587,"ZNF649-MLT1-int","young","old","young-old","ERVL-MaLR"
"ZNF544","MER4B-int",0.00314412550346721,-0.588394381537065,0.0477857334264601,"ZNF544-MER4B-int","old","old","old-old","ERV1"
"ZNF607","L1MA6",0.0391971359319148,-0.432676011945,0.191189900155049,"ZNF607-L1MA6","old","old","old-old","L1"
"ZNF607","L1PB4",0.00135493445057307,-0.627335641115527,0.0301131373553236,"ZNF607-L1PB4","old","old","old-old","L1"
"ZNF334","L1M2a",0.00364834691885947,-0.580973404054082,0.0518170143087621,"ZNF334-L1M2a","old","old","old-old","L1"
"ZNF334","MER30",0.0466631112780706,-0.418865755974218,0.210093041388888,"ZNF334-MER30","old","young","old-young","hAT-Charlie"
"ZNF485","L1MA10",0.00675055311235505,-0.548309377155447,0.0728746188156097,"ZNF485-L1MA10","old","old","old-old","L1"
"ZNF485","L1MA2",0.00339812965652726,-0.58453997511058,0.0498498053197619,"ZNF485-L1MA2","old","old","old-old","L1"
"ZNF485","L1MA4",0.0144216533940808,-0.503020785103565,0.110278709890353,"ZNF485-L1MA4","old","old","old-old","L1"
"ZNF485","L1MA5A",0.00300430457667954,-0.590629541304722,0.0466383290600077,"ZNF485-L1MA5A","old","old","old-old","L1"
"ZNF485","L1MA6",0.000230051999882233,-0.695380478706131,0.0114139211282,"ZNF485-L1MA6","old","old","old-old","L1"
"ZNF485","L1MA7",0.00457431947902556,-0.569346193908417,0.0587803385359046,"ZNF485-L1MA7","old","old","old-old","L1"
"ZNF485","L1MC1",0.00469166603132225,-0.568017506842064,0.0596399978046198,"ZNF485-L1MC1","old","old","old-old","L1"
"ZNF485","L1MC2",0.0133390344493361,-0.507963299952804,0.105607382440783,"ZNF485-L1MC2","old","old","old-old","L1"
"ZNF485","L1PA3",0.00708829247300959,-0.545572804839208,0.074854654153276,"ZNF485-L1PA3","old","old","old-old","L1"
"ZNF485","L1PA5",0.0263513729051504,-0.462293583560034,0.153589032046602,"ZNF485-L1PA5","old","old","old-old","L1"
"PEG3","AluYa5",0.00349645499137486,-0.583112902862468,0.0506811114214813,"PEG3-AluYa5","old","young","old-young","Alu"
"ZKSCAN8","L1P",0.0248280878250013,-0.466531769071465,0.148499634972821,"ZKSCAN8-L1P","old","old","old-old","L1"
"ZNF69","Charlie15a",0.0183462294650748,-0.487318517045982,0.125815601445604,"ZNF69-Charlie15a","young","old","young-old","hAT-Charlie"
"ZNF69","Charlie16a",2.69191985005344e-05,-0.758930168886882,0.00366264579054026,"ZNF69-Charlie16a","young","old","young-old","hAT-Charlie"
"ZNF69","Charlie17a",0.0358578642857177,-0.439531737019018,0.181954130798512,"ZNF69-Charlie17a","young","old","young-old","hAT-Charlie"
"ZNF69","Charlie18a",0.0152842262891139,-0.499295280681979,0.113711881678545,"ZNF69-Charlie18a","young","old","young-old","hAT-Charlie"
"ZNF69","Charlie21a",0.000305252197208661,-0.685609178370156,0.0132673645698936,"ZNF69-Charlie21a","young","old","young-old","hAT-Charlie"
"ZNF69","Charlie22a",0.0336449533009021,-0.44435795016214,0.175608637043143,"ZNF69-Charlie22a","young","old","young-old","hAT-Charlie"
"ZNF69","Charlie23a",0.0196842349699332,-0.482590003836113,0.130716715413155,"ZNF69-Charlie23a","young","old","young-old","hAT-Charlie"
"ZNF69","Charlie4",0.000785780184797014,-0.650069659871459,0.022315176474807,"ZNF69-Charlie4","young","old","young-old","hAT-Charlie"
"ZNF69","Charlie5",0.000161366815169888,-0.707125486201307,0.00944122811002436,"ZNF69-Charlie5","young","old","young-old","hAT-Charlie"
"ZNF69","Cheshire",0.000479022584944281,-0.669249938911442,0.0169297809351934,"ZNF69-Cheshire","young","old","young-old","hAT-Charlie"
"ZNF69","HERVE_a-int",0.00589398246259935,-0.555798733107385,0.0675994199712476,"ZNF69-HERVE_a-int","young","old","young-old","ERV1"
"ZNF69","HERVK14C-int",0.0032978987977662,-0.586030955233543,0.0490608966622875,"ZNF69-HERVK14C-int","young","old","young-old","ERVK"
"ZNF69","HERVK9-int",0.0409010722908948,-0.42935339980008,0.195554329099497,"ZNF69-HERVK9-int","young","old","young-old","ERVK"
"ZNF69","HERVL66-int",0.0122321202288246,-0.513368508905412,0.100862058555545,"ZNF69-HERVL66-int","young","old","young-old","ERVL"
"ZNF69","HSMAR2",0.00119760122614006,-0.632644370049679,0.0280968330055551,"ZNF69-HSMAR2","young","old","young-old","TcMar-Mariner"
