"geneName","teName","pvalue","coef","padj","pair"
"ZNF737","AluYa8",0.000421034170593577,-0.531173085284532,0.00133112639653897,"ZNF737-AluYa8"
"ZNF737","AluYd8",0.000878160084039735,-0.505462373775928,0.00253592082257393,"ZNF737-AluYd8"
"ZNF737","AluYg6",2.07706608922936e-05,-0.618840215283785,9.53722737065306e-05,"ZNF737-AluYg6"
"ZNF737","AluYh9",0.0158504976051151,-0.379087497010507,0.0317230734439127,"ZNF737-AluYh9"
"ZNF737","AluYk12",0.000249304756970096,-0.548327735235536,0.00084018418957769,"ZNF737-AluYk12"
"ZNF737","AluYk4",3.95298451035713e-07,-0.704284065977483,3.15015791958659e-06,"ZNF737-AluYk4"
"ZNF253","AluYa5",0.000109954655356462,-0.573392952491938,0.00041035381650617,"ZNF253-AluYa5"
"ZNF253","AluYa8",1.94320518273948e-06,-0.67315323200823,1.22320293851513e-05,"ZNF253-AluYa8"
"ZNF253","AluYb8",0.00137668765690496,-0.488682890308631,0.00375646689631047,"ZNF253-AluYb8"
"ZNF253","AluYb9",0.0078686029883096,-0.414281417950459,0.0172447064464837,"ZNF253-AluYb9"
"ZNF253","AluYd8",0.000421100431077893,-0.531167793694336,0.00133129423435603,"ZNF253-AluYd8"
"ZNF253","AluYg6",3.9766929104552e-05,-0.601938965128854,0.000168335247082176,"ZNF253-AluYg6"
"ZNF253","AluYh9",0.0118110932964907,-0.39431661791463,0.0245758773560522,"ZNF253-AluYh9"
"ZNF253","AluYk12",0.00461057385253509,-0.438885916451988,0.0108160384396048,"ZNF253-AluYk12"
"ZNF253","AluYk4",1.51601137221991e-05,-0.62669443567667,7.24239305053055e-05,"ZNF253-AluYk4"
"ZNF625","AluYa5",0.00235803016256896,-0.467417642036408,0.00601916135839729,"ZNF625-AluYa5"
"ZNF625","AluYa8",0.0190577899966702,-0.369186911918325,0.0372389432715493,"ZNF625-AluYa8"
"ZNF625","AluYb8",0.00271451162385111,-0.461624114482343,0.00680457121941611,"ZNF625-AluYb8"
"ZNF625","AluYb9",0.00855280600716874,-0.410277476938939,0.0185452507597152,"ZNF625-AluYb9"
"ZNF625","AluYd8",0.0171756026795256,-0.374809300821276,0.0340160656277733,"ZNF625-AluYd8"
"ZNF625","AluYg6",0.00117134540393221,-0.494809581076732,0.00326228577709425,"ZNF625-AluYg6"
"ZNF625","AluYk4",0.00322216181418957,-0.45443165433327,0.00790586342145953,"ZNF625-AluYk4"
"ZNF723","AluYk11",0.0226922665028831,-0.359534128564111,0.0433288508638654,"ZNF723-AluYk11"
"ZNF728","AluYa8",0.0291049906590179,-0.345274708263749,0.0538098799451635,"ZNF728-AluYa8"
"ZNF728","AluYb8",0.0461575633951799,-0.317136697550086,0.0801322725376139,"ZNF728-AluYb8"
"ZNF728","AluYk12",0.0369383881255794,-0.331027870215357,0.0661335795103967,"ZNF728-AluYk12"
"ZNF595","AluYa5",0.00375809140884652,-0.447843520311248,0.00904059735514648,"ZNF595-AluYa5"
"ZNF595","AluYa8",0.0208067702465256,-0.36436574317866,0.0401763745588842,"ZNF595-AluYa8"
"ZNF595","AluYb8",0.0133000405034495,-0.388251888718812,0.0272404460062781,"ZNF595-AluYb8"
"ZNF595","AluYb9",0.0206138691706775,-0.364880455181892,0.0398500891793568,"ZNF595-AluYb9"
"ZNF595","AluYd8",0.00323351267066413,-0.454282505050813,0.00793030249826963,"ZNF595-AluYd8"
"ZNF595","AluYk11",0.0203226919532685,-0.365665080604766,0.0393564574897298,"ZNF595-AluYk11"
"ZNF595","AluYk12",0.000514135792032347,-0.524384626365444,0.00158605898378468,"ZNF595-AluYk12"
"ZNF595","AluYk4",0.0326481422700686,-0.33848341968515,0.0594359141840589,"ZNF595-AluYk4"
